yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2019,TEX,AL,choosh01,151,141,151,81,0,0,0,0,0,0,40,0,42,81,62,10,0
2019,CLE,AL,cimbead01,68,0,5,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,cishest01,70,0,64,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,cisnejo01,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,ciuffni01,3,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,civalaa01,10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,clarkta01,23,15,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,claseem01,21,1,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,claudal01,83,0,78,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,clevimi01,21,21,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,clippty01,53,3,2,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,cobbal01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,coleaj01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,colege01,33,33,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,coleta01,38,6,3,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,colliti01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,colliza01,27,25,27,11,0,10,1,0,0,0,0,0,0,0,14,2,0
2019,CHA,AL,colomal01,62,0,5,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,colonch01,8,0,8,3,0,0,0,3,0,0,0,0,0,0,0,8,0
2019,NYN,NL,confomi01,151,143,151,149,0,0,0,0,0,0,0,39,132,149,0,5,0
2019,MIA,NL,conlead01,60,0,56,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,contrwi01,105,95,105,103,0,99,2,0,0,0,1,0,2,3,1,3,1
2019,SFN,NL,coonrsa01,33,0,28,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,coopega03,107,99,107,99,0,0,73,0,0,0,0,0,31,31,2,6,0
2019,WAS,NL,corbipa01,33,33,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,cordefr02,9,4,9,7,0,0,0,0,0,0,0,5,4,7,0,2,0
2019,CHA,AL,cordeji01,30,0,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,cordeji01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,cordery01,97,63,97,91,0,0,0,0,0,0,2,19,72,91,0,8,6
2019,HOU,AL,correca01,75,75,75,75,0,0,0,0,0,75,0,0,0,0,0,0,0
2019,NYA,AL,cortene01,33,1,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,courtry01,12,5,12,10,0,0,7,0,0,0,3,0,2,5,0,2,0
2019,CHA,AL,coveydy01,18,12,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,cowarka01,9,6,9,9,0,0,0,3,6,0,0,0,0,0,0,0,1
2019,LAA,AL,cozarza01,38,27,38,34,0,0,0,1,31,5,0,0,0,0,0,3,2
2019,PHI,NL,cozendy01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,SFN,NL,crawfbr01,147,137,147,142,0,0,0,0,0,142,0,0,0,0,0,8,0
2019,SEA,AL,crawfjp01,93,92,93,93,0,0,0,0,0,93,0,0,0,0,0,0,0
2019,ARI,NL,crichst01,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,crickky01,52,0,48,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,croncj01,125,113,125,117,0,0,117,0,0,0,0,0,0,0,4,6,0
2019,ARI,NL,cronke01,39,11,39,13,0,0,12,0,1,0,0,0,0,0,4,24,0
2019,MIN,AL,cruzne02,120,114,120,0,0,0,0,0,0,0,0,0,0,0,114,6,0
2019,SFN,NL,cuetojo01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,cuevano01,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,ATL,NL,culbech01,108,15,108,64,2,0,10,0,1,7,35,0,11,45,0,59,3
2019,LAA,AL,curtijo02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,cuthbch01,87,76,87,82,0,0,46,0,40,0,0,0,0,0,1,10,0
2019,COL,NL,dahlda01,100,92,100,93,0,0,0,0,0,0,39,40,24,93,0,8,0
2019,LAN,NL,darnatr01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,NYN,NL,darnatr01,10,5,10,9,0,9,0,0,0,0,0,0,0,0,0,2,0
2019,TBA,AL,darnatr01,92,80,92,88,0,76,21,0,0,0,0,0,0,0,4,10,1
2019,CHN,NL,darviyu01,31,31,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,davieza01,35,31,34,31,31,0,0,0,0,0,0,0,0,0,0,1,3
2019,PHI,NL,davisau01,14,0,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,davisch02,105,86,105,99,1,0,97,0,0,0,0,0,1,1,2,11,1
2019,SFN,NL,davisja03,17,13,17,15,0,0,0,0,0,0,0,0,15,15,1,1,0
2019,NYN,NL,davisjd01,140,99,140,109,0,0,0,0,31,0,79,0,0,79,1,35,0
2019,TOR,AL,davisjo05,37,24,37,35,0,0,0,0,0,0,1,33,2,35,2,2,2
2019,TBA,AL,davisjo06,8,0,8,3,0,0,0,0,0,0,1,2,0,3,0,0,6
2019,OAK,AL,daviskh01,133,127,133,4,0,0,0,0,0,0,4,0,0,4,123,6,0
2019,NYN,NL,davisra01,29,1,29,14,0,0,0,0,0,0,11,0,3,14,0,17,5
2019,PIT,NL,davisro03,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,davista01,7,4,7,7,1,6,1,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,daviswa01,50,0,47,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,daytogr01,14,0,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,dazayo01,44,24,44,29,0,0,0,0,0,0,3,24,3,29,0,16,1
2019,MIA,NL,deanau01,64,46,64,52,0,0,5,0,0,0,44,0,5,49,0,15,1
2019,NYN,NL,degroja01,33,32,31,32,32,0,0,0,0,0,0,0,0,0,0,1,0
2019,MIN,AL,dejonch01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,dejonpa01,159,156,159,157,0,0,0,0,0,157,0,0,0,0,0,3,0
2019,TBA,AL,deleojo03,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,delmoni01,21,17,21,21,0,0,1,0,0,0,21,0,0,21,0,4,0
2019,PHI,NL,delosen01,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,delpomi01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,demertr01,48,46,48,47,0,0,0,0,0,0,0,0,47,47,0,1,1
2019,CHN,NL,descada01,82,38,82,47,1,0,1,45,3,0,0,0,0,0,2,38,2
2019,CIN,NL,desclan01,31,31,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,deshide02,118,94,118,112,0,0,0,0,0,0,0,112,0,112,1,5,7
2019,COL,NL,desmoia01,140,106,140,119,1,0,0,0,0,0,44,74,0,118,2,24,0
2019,CHA,AL,despaod01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,detwiro01,18,12,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,devench02,61,1,7,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,deverra01,156,152,156,152,0,0,0,0,152,1,0,0,0,0,1,4,0
2019,HOU,AL,diazal02,69,55,69,62,0,0,26,25,19,5,4,0,0,4,2,9,3
2019,NYN,NL,diazed04,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,diazel01,101,75,101,96,0,96,0,0,0,0,0,0,0,0,0,10,1
2019,MIA,NL,diazis01,49,47,49,48,0,0,0,48,0,0,0,0,0,0,0,1,0
2019,COL,NL,diazja01,56,0,54,56,56,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,diazmi02,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,diazya01,79,78,79,63,0,0,22,0,50,0,0,0,0,0,16,0,1
2019,TOR,AL,diazye01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,dickeal01,12,3,12,6,0,0,0,0,0,0,6,0,0,6,0,7,0
2019,SFN,NL,dickeal01,56,33,56,45,0,0,0,0,0,0,44,0,1,45,0,22,0
2019,PHI,NL,dickeco01,34,30,34,32,0,0,0,0,0,0,32,0,0,32,0,4,0
2019,PIT,NL,dickeco01,44,32,44,33,0,0,0,0,0,0,33,0,0,33,0,11,0
2019,COL,NL,diehlph01,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,diekmja01,48,0,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,diekmja01,28,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,dietrde01,113,67,113,84,0,0,21,58,1,0,16,0,0,16,2,38,0
2019,WAS,NL,difowi01,43,35,43,40,0,0,0,2,6,33,0,0,0,0,0,5,0
2019,KCA,AL,dinini01,20,17,20,20,0,20,0,0,0,0,0,0,0,0,0,1,0
2019,DET,AL,dixonbr01,118,97,117,97,2,0,61,3,4,0,26,1,7,33,18,8,8
2019,MIN,AL,dobnara01,9,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,dominse01,27,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,donaljo02,155,149,155,148,0,0,0,0,148,0,0,0,0,0,1,6,0
2019,WAS,NL,doolise01,63,0,61,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,dowdyky01,13,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,doziebr01,135,114,135,123,1,0,0,123,0,0,0,0,0,0,0,14,0
2019,KCA,AL,doziehu01,139,138,139,124,0,0,7,0,100,0,0,0,20,20,15,1,0
2019,TBA,AL,drakeol01,50,0,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,drurybr01,120,110,120,116,0,0,12,16,65,5,8,0,18,25,2,4,1
2019,MIL,NL,dubonma01,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0
2019,SFN,NL,dubonma01,28,28,28,28,0,0,0,22,0,9,0,0,0,0,0,0,0
2019,KCA,AL,dudalu01,39,28,39,19,0,0,19,0,0,0,0,0,0,0,14,7,0
2019,MIN,AL,duffety01,58,0,3,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,duffyda01,23,23,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,duffyma01,46,41,46,46,0,0,0,0,46,1,0,0,0,0,0,0,0
2019,SFN,NL,duggast01,73,67,73,72,0,0,0,0,0,0,0,39,34,72,0,3,0
2019,MIA,NL,duggero01,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,dukeza01,30,0,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,dullry01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,dullry01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,dullry01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,dunnju01,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,dunnmi01,28,0,25,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,duplajo01,15,3,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,durapmo01,14,2,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,duvalad01,41,26,41,32,0,0,0,0,0,0,31,0,2,32,0,10,0
2019,ARI,NL,dysonja01,130,91,130,118,0,0,0,0,0,0,16,103,21,118,0,12,7
2019,MIN,AL,dysonsa01,12,0,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,dysonsa01,49,0,47,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,eadesry01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,eadesry01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,eatonad02,151,143,151,145,0,0,0,0,0,0,7,0,139,145,0,7,0
2019,SLN,NL,edmanto01,92,75,92,82,0,0,0,29,55,0,1,1,12,13,0,15,0
2019,CHN,NL,edwarca01,20,0,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,edwarca01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,edwarjo02,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,eflinza01,32,28,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,eickhje01,12,10,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,eliasro01,44,0,1,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,eliasro01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,ellisch01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,elmorja01,20,8,20,12,0,0,0,1,4,0,5,0,3,7,0,9,0
2019,NYA,AL,encared01,44,44,44,12,0,0,12,0,0,0,0,0,0,0,32,0,0
2019,SEA,AL,encared01,65,64,65,45,0,0,45,1,0,0,0,0,0,0,19,1,0
2019,CHA,AL,engelad01,89,65,89,86,0,0,0,0,0,0,0,86,0,86,0,3,5
2019,BOS,AL,eovalna01,23,12,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,erlinro01,37,1,34,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,ervinph01,94,51,94,88,0,0,0,0,0,0,61,25,17,88,0,29,2
2019,ARI,NL,escobed01,158,154,158,155,0,0,0,33,144,0,0,0,0,0,1,3,0
2019,PIT,NL,escoblu01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,eshelto01,10,4,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,estevca01,71,0,67,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,estrama01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,estrath01,35,16,35,28,0,0,0,17,0,9,2,0,2,4,1,3,7
2019,TBA,AL,fairbpe01,13,0,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,fairbpe01,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,familje01,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,fariaja01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,fariaja01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,farmebu01,73,1,5,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,farmeky01,97,35,97,71,1,15,18,41,12,1,0,0,0,0,1,39,1
2019,TEX,AL,farrelu01,9,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,feddeer01,21,12,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,federti01,29,23,29,29,1,29,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,feierry01,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,felizmi01,58,1,54,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,ferguca01,46,2,42,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,fernajo04,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,fernaju01,13,0,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,festama01,20,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,fiersmi01,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,fillmhe01,12,3,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,fishede01,17,13,17,14,0,0,0,0,0,0,11,0,5,14,2,0,1
2019,TOR,AL,fishede01,40,30,40,33,0,0,0,0,0,0,27,3,4,33,3,4,5
2019,SLN,NL,flaheja01,38,33,35,33,33,0,0,0,0,0,0,0,0,0,0,0,5
2019,CLE,AL,flahery01,14,6,14,13,0,0,0,2,11,0,0,0,0,0,0,1,1
2019,LAA,AL,fletcda02,154,145,154,154,0,0,0,42,90,39,21,0,2,23,0,0,1
2019,NYN,NL,flexech01,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,florewi01,89,60,89,70,0,0,16,64,0,0,0,0,0,0,0,23,0
2019,LAN,NL,florody01,50,0,46,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,flowety01,85,73,85,83,0,83,0,0,0,0,0,0,0,0,0,4,1
2019,KCA,AL,flynnbr01,11,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,foltymi01,21,21,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,fontwi01,15,3,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,fontwi01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,fontwi01,23,14,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,fordmi01,50,36,50,30,1,0,29,0,0,0,0,0,0,0,14,12,0
2019,TEX,AL,forsylo01,101,86,101,91,0,0,46,8,33,15,0,0,0,0,0,9,2
2019,SLN,NL,fowlede01,150,132,150,140,0,0,0,0,0,0,0,58,118,140,0,11,1
2019,SEA,AL,fraleja01,12,10,12,12,0,0,0,0,0,0,0,11,1,12,0,2,0
2019,SFN,NL,francen01,5,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,francma02,123,100,123,111,0,0,2,0,110,0,0,0,0,0,0,14,1
2019,SDN,NL,francty01,69,45,69,55,2,0,1,21,36,0,0,0,0,0,0,21,0
2019,CHA,AL,frareca01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,fraziad01,152,133,152,142,0,0,0,142,0,0,0,0,0,0,0,13,0
2019,NYA,AL,frazicl01,69,59,69,53,0,0,0,0,0,0,17,0,36,53,15,4,1
2019,NYN,NL,frazito01,133,117,133,121,0,0,3,0,120,0,0,0,0,0,3,12,0
2019,COL,NL,freelky01,22,22,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,freemfr01,158,157,158,158,0,0,158,0,0,0,0,0,0,0,0,1,0
2019,CLE,AL,freemmi01,75,47,75,66,1,0,0,33,18,9,6,0,0,6,2,13,6
2019,LAA,AL,freemsa01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,freesda01,79,39,79,50,0,0,50,0,2,0,0,0,0,0,3,36,0
2019,MIL,NL,freitda01,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0
2019,SEA,AL,freitda01,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,friedma01,40,30,38,33,33,0,0,0,0,0,0,0,0,0,0,3,4
2019,CHA,AL,fryja01,68,0,7,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,frypa01,66,0,2,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,fuentjo01,24,11,24,12,0,0,11,0,2,0,0,0,0,0,0,13,0
2019,CHA,AL,fulmeca01,20,2,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,gagnodr01,18,0,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,galero01,5,4,5,4,0,4,0,0,0,0,0,0,0,0,0,1,0
2019,KCA,AL,gallaca01,45,36,45,44,0,44,0,0,0,0,0,0,0,0,0,2,0
2019,SLN,NL,gallegi01,66,0,63,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,galleza01,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,galleza01,7,7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,gallois01,19,12,19,16,0,0,0,0,0,0,4,13,2,16,0,4,1
2019,TEX,AL,gallojo01,70,70,70,63,0,0,0,0,0,0,34,38,0,63,7,0,0
2019,CIN,NL,galvifr01,32,27,32,31,0,0,0,27,0,7,0,0,0,0,0,4,0
2019,TOR,AL,galvifr01,115,111,115,108,0,0,0,5,0,103,0,0,0,0,5,3,0
2019,MIL,NL,gamelbe01,134,65,134,108,0,0,0,0,0,0,70,22,23,108,0,40,2
2019,SLN,NL,gantjo01,64,0,60,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,garciar01,18,12,18,16,0,11,5,0,0,0,0,0,0,0,0,3,0
2019,TBA,AL,garciav01,125,122,125,100,0,0,0,0,0,0,0,12,92,100,24,3,0
2019,DET,AL,garcibr01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,garcied01,37,0,35,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,garcigr01,134,74,134,95,0,0,1,74,13,9,1,0,0,1,1,46,0
2019,MIA,NL,garcija04,53,0,51,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,garcile02,140,135,140,138,0,0,0,2,1,19,24,80,45,120,1,2,2
2019,LAA,AL,garcilu03,64,2,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,garciri01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,garciro02,31,16,31,21,0,0,0,18,0,0,5,0,1,6,1,10,2
2019,LAN,NL,garciyi01,64,0,61,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,gardnbr01,141,131,141,140,0,0,0,0,0,0,45,98,0,140,1,3,1
2019,LAN,NL,garliky01,30,9,30,15,0,0,0,0,0,0,12,0,5,15,0,18,1
2019,LAA,AL,garnedu01,28,22,28,28,0,27,1,0,0,0,0,0,0,0,0,1,0
2019,OAK,AL,garnedu01,7,5,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0
2019,CIN,NL,garream01,69,0,64,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,garrere01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,gartory01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,garvemi01,93,76,93,83,0,82,1,0,0,0,0,0,0,0,4,14,0
2019,ATL,NL,gausmke01,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,gausmke01,15,1,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,gavigsa01,52,0,2,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,gearrco01,18,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,gearrco01,48,2,2,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,gennesc01,21,18,21,19,0,0,0,19,0,0,0,0,0,0,0,2,0
2019,SFN,NL,gennesc01,21,16,21,17,0,0,0,17,0,0,0,0,0,0,0,5,0
2019,SFN,NL,gerbemi01,12,5,12,10,0,0,0,0,0,0,5,0,5,10,0,4,1
2019,NYA,AL,germado01,27,24,3,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,gibauia01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,gibauia01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,gibsoky01,34,29,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,gileske01,53,0,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,gilmase01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,ginkeke01,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,giolilu01,29,29,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,givenmy01,58,0,3,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,glasnty01,12,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,godleza01,27,9,23,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,godleza01,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,goinsry01,52,35,52,46,0,0,2,0,23,14,1,0,7,8,1,11,2
2019,SLN,NL,goldspa01,161,155,161,159,0,0,159,0,0,0,0,0,0,0,0,3,0
2019,WAS,NL,gomesya01,97,90,97,93,0,93,1,0,0,0,0,0,0,0,0,4,0
2019,NYN,NL,gomezca01,34,23,34,30,0,0,0,0,0,0,13,22,7,30,0,5,2
2019,TEX,AL,gomezje01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,gonsoto01,11,6,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,gonzaca01,15,12,15,14,0,0,0,0,0,0,4,0,13,14,0,1,0
2019,CLE,AL,gonzaca01,30,29,30,20,0,0,0,0,0,0,16,0,4,20,9,1,0
2019,COL,NL,gonzach01,14,12,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,gonzaer01,53,38,53,46,0,0,0,0,16,26,4,1,0,5,0,5,4
2019,MIL,NL,gonzagi01,19,17,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,gonzama01,114,108,114,110,0,0,21,2,40,1,18,0,44,59,3,4,0
2019,SEA,AL,gonzama02,34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,goodrni01,112,109,112,107,0,0,18,22,1,38,20,8,5,32,4,3,0
2019,LAA,AL,goodwbr01,136,101,136,117,0,0,0,0,0,0,68,39,17,117,2,21,3
2019,CLE,AL,goodyni01,39,0,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,gordoal01,150,147,150,146,2,0,0,0,0,0,146,0,0,146,2,2,0
