playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
mancitr01,2019,1,BAL,AL,RF,87,79,2021,157,3,1,1,,,,,
margoma01,2019,1,SDN,NL,CF,135,98,2830,249,2,2,0,,,,,
marisja01,2019,1,HOU,AL,CF,109,73,2199,196,1,1,1,,,,,
markani01,2019,1,ATL,NL,LF,9,9,228,17,2,0,1,,,,,
markani01,2019,1,ATL,NL,RF,103,98,2607,174,3,1,0,,,,,
marteke01,2019,1,ARI,NL,CF,96,89,2063,163,3,1,0,,,,,
martest01,2019,1,PIT,NL,CF,130,128,3424,297,8,5,2,,,,,
martija03,2019,1,PIT,NL,CF,3,2,69,9,0,1,0,,,,,
martija03,2019,1,PIT,NL,LF,12,7,203,15,0,0,0,,,,,
martijd02,2019,1,BOS,AL,LF,15,13,359,22,2,1,0,,,,,
martijd02,2019,1,BOS,AL,RF,24,24,633,45,2,2,2,,,,,
martijo08,2019,1,SLN,NL,LF,7,4,117,9,0,0,0,,,,,
martijo08,2019,1,SLN,NL,RF,75,68,1568,103,3,3,0,,,,,
martile01,2019,1,CLE,AL,CF,65,65,1696,148,3,1,0,,,,,
martini02,2019,1,OAK,AL,LF,3,1,42,5,0,0,0,,,,,
martini02,2019,2,SDN,NL,LF,23,21,510,42,1,0,1,,,,,
maybica01,2019,1,NYA,AL,CF,3,2,60,5,0,0,0,,,,,
maybica01,2019,1,NYA,AL,LF,46,35,979,62,1,2,0,,,,,
maybica01,2019,1,NYA,AL,RF,36,26,726,54,1,0,0,,,,,
mazarno01,2019,1,TEX,AL,RF,101,100,2635,192,4,1,0,,,,,
mcbrory01,2019,1,KCA,AL,LF,3,2,63,3,1,0,0,,,,,
mcbrory01,2019,1,KCA,AL,RF,12,12,276,18,0,0,0,,,,,
mccutan01,2019,1,PHI,NL,CF,15,11,280,27,0,1,0,,,,,
mccutan01,2019,1,PHI,NL,LF,52,47,1207,79,2,1,0,,,,,
mckinbi01,2019,1,TOR,AL,LF,29,25,671,38,1,1,0,,,,,
mckinbi01,2019,1,TOR,AL,RF,43,37,962,74,1,3,0,,,,,
mcneije01,2019,1,NYN,NL,LF,71,45,1113,52,2,2,0,,,,,
mcneije01,2019,1,NYN,NL,RF,42,38,900,52,3,2,0,,,,,
meadoau01,2019,1,TBA,AL,CF,3,0,39,3,0,0,0,,,,,
meadoau01,2019,1,TBA,AL,LF,34,32,864,57,2,1,1,,,,,
meadoau01,2019,1,TBA,AL,RF,57,54,1416,92,0,1,0,,,,,
mejiaer01,2019,1,KCA,AL,CF,7,6,139,22,0,0,0,,,,,
mejiafr01,2019,1,SDN,NL,LF,4,3,57,3,0,0,0,,,,,
mercaos01,2019,1,CLE,AL,CF,82,77,2096,198,5,1,0,,,,,
mercaos01,2019,1,CLE,AL,LF,24,20,540,28,1,4,0,,,,,
mercaos01,2019,1,CLE,AL,RF,9,7,189,10,0,1,0,,,,,
merriwh01,2019,1,KCA,AL,CF,17,16,394,45,1,1,0,,,,,
merriwh01,2019,1,KCA,AL,LF,4,4,103,7,1,0,0,,,,,
merriwh01,2019,1,KCA,AL,RF,61,53,1397,103,3,1,0,,,,,
millebr02,2019,2,PHI,NL,LF,16,12,306,20,2,0,0,,,,,
millebr02,2019,2,PHI,NL,RF,1,0,6,0,0,0,0,,,,,
milleia01,2019,1,MIN,AL,CF,8,1,81,9,1,0,0,,,,,
milleia01,2019,1,MIN,AL,LF,2,1,30,5,0,0,0,,,,,
milleia01,2019,1,MIN,AL,RF,2,1,31,8,0,0,0,,,,,
mooredy01,2019,1,SEA,AL,CF,4,3,69,7,0,0,0,,,,,
mooredy01,2019,1,SEA,AL,LF,31,16,499,45,0,2,0,,,,,
mooredy01,2019,1,SEA,AL,RF,11,7,189,11,0,0,0,,,,,
moranco01,2019,1,PIT,NL,LF,2,2,48,2,0,0,0,,,,,
mullice01,2019,1,BAL,AL,CF,22,18,492,58,0,1,0,,,,,
munozya01,2019,1,SLN,NL,CF,7,4,108,8,0,0,0,,,,,
munozya01,2019,1,SLN,NL,LF,11,3,141,7,0,0,0,,,,,
munozya01,2019,1,SLN,NL,RF,12,2,104,7,0,0,0,,,,,
murphto04,2019,1,SEA,AL,LF,1,0,3,1,0,0,0,,,,,
myerswi01,2019,1,SDN,NL,CF,66,58,1277,118,2,3,1,,,,,
myerswi01,2019,1,SDN,NL,LF,98,40,1477,104,2,1,0,,,,,
myerswi01,2019,1,SDN,NL,RF,5,3,78,6,0,1,0,,,,,
naquity01,2019,1,CLE,AL,LF,15,14,344,36,2,0,1,,,,,
naquity01,2019,1,CLE,AL,RF,68,60,1605,129,9,0,2,,,,,
naylojo01,2019,1,SDN,NL,LF,33,29,689,42,2,3,1,,,,,
naylojo01,2019,1,SDN,NL,RF,31,30,684,42,2,3,0,,,,,
negrokr01,2019,1,SEA,AL,CF,1,0,12,1,0,0,0,,,,,
negrokr01,2019,1,SEA,AL,LF,4,3,51,3,0,0,0,,,,,
negrokr01,2019,1,SEA,AL,RF,6,4,129,10,0,0,0,,,,,
negrokr01,2019,2,LAN,NL,CF,7,4,117,7,0,0,0,,,,,
negrokr01,2019,2,LAN,NL,LF,2,2,39,2,0,0,0,,,,,
negrokr01,2019,2,LAN,NL,RF,6,3,64,3,0,0,0,,,,,
newmake01,2019,1,PIT,NL,LF,2,0,27,2,0,0,0,,,,,
nimmobr01,2019,1,NYN,NL,CF,43,38,854,77,0,1,0,,,,,
nimmobr01,2019,1,NYN,NL,LF,38,14,474,34,0,0,0,,,,,
nimmobr01,2019,1,NYN,NL,RF,6,4,115,17,0,0,0,,,,,
nolaau01,2019,1,SEA,AL,LF,1,0,3,0,0,0,0,,,,,
nolaau01,2019,1,SEA,AL,RF,1,1,15,0,0,0,0,,,,,
nunezre01,2019,1,BAL,AL,LF,1,0,3,0,0,0,0,,,,,
obriepe04,2019,1,MIA,NL,LF,4,3,81,5,0,0,0,,,,,
obriepe04,2019,1,MIA,NL,RF,10,10,236,9,1,1,0,,,,,
ogradbr01,2019,1,CIN,NL,CF,11,7,168,20,0,0,0,,,,,
ogradbr01,2019,1,CIN,NL,LF,6,1,69,3,0,0,0,,,,,
ohearry01,2019,1,KCA,AL,LF,2,0,8,0,0,0,0,,,,,
oneilty01,2019,1,SLN,NL,CF,3,3,53,2,0,1,0,,,,,
oneilty01,2019,1,SLN,NL,LF,33,26,705,33,0,2,0,,,,,
oneilty01,2019,1,SLN,NL,RF,8,1,81,5,0,0,0,,,,,
ortegra01,2019,1,ATL,NL,CF,3,1,57,7,0,0,0,,,,,
ortegra01,2019,1,ATL,NL,LF,20,16,469,27,0,0,0,,,,,
ortegra01,2019,1,ATL,NL,RF,6,1,62,3,0,0,0,,,,,
osunajo01,2019,1,PIT,NL,LF,2,2,48,3,0,1,0,,,,,
osunajo01,2019,1,PIT,NL,RF,23,20,511,42,0,1,0,,,,,
owingch01,2019,1,KCA,AL,CF,7,6,177,14,0,0,0,,,,,
owingch01,2019,1,KCA,AL,LF,1,1,12,0,0,0,0,,,,,
owingch01,2019,1,KCA,AL,RF,6,4,111,11,0,0,0,,,,,
owingch01,2019,2,BOS,AL,LF,1,0,3,0,0,0,0,,,,,
ozunama01,2019,1,SLN,NL,LF,129,129,3336,181,4,4,0,,,,,
palkada01,2019,1,CHA,AL,RF,23,21,494,26,2,0,0,,,,,
parkeja03,2019,1,LAA,AL,LF,5,3,103,5,0,0,0,,,,,
parrage01,2019,1,SFN,NL,LF,20,15,435,36,1,1,0,,,,,
parrage01,2019,1,SFN,NL,RF,11,8,213,17,3,0,1,,,,,
parrage01,2019,2,WAS,NL,CF,12,11,246,18,2,0,1,,,,,
parrage01,2019,2,WAS,NL,LF,4,3,87,7,0,0,0,,,,,
parrage01,2019,2,WAS,NL,RF,23,10,402,34,1,0,0,,,,,
pearcst01,2019,1,BOS,AL,LF,4,3,105,3,1,0,1,,,,,
pederjo01,2019,1,LAN,NL,CF,2,0,15,1,0,0,0,,,,,
pederjo01,2019,1,LAN,NL,LF,84,59,1577,92,3,1,0,,,,,
pederjo01,2019,1,LAN,NL,RF,39,30,777,50,2,1,0,,,,,
pencehu01,2019,1,TEX,AL,LF,16,16,410,34,0,0,0,,,,,
pencehu01,2019,1,TEX,AL,RF,8,7,167,15,0,0,0,,,,,
peralda01,2019,1,ARI,NL,LF,93,91,2418,201,3,2,1,,,,,
perazjo01,2019,1,CIN,NL,CF,5,2,55,5,0,0,0,,,,,
perazjo01,2019,1,CIN,NL,LF,33,13,405,21,0,1,0,,,,,
perezhe01,2019,1,MIL,NL,LF,3,0,11,0,0,0,0,,,,,
perezhe01,2019,1,MIL,NL,RF,7,4,102,11,0,0,0,,,,,
peterdu01,2019,1,DET,AL,CF,2,2,54,1,0,0,0,,,,,
peterdu01,2019,1,DET,AL,LF,9,7,194,12,0,0,0,,,,,
peterdu01,2019,1,DET,AL,RF,2,2,48,3,0,0,0,,,,,
peterja01,2019,1,BAL,AL,LF,18,12,348,37,1,1,0,,,,,
peterja01,2019,1,BAL,AL,RF,1,0,6,0,0,0,0,,,,,
phamth01,2019,1,TBA,AL,LF,123,123,3280,158,8,0,0,,,,,
phillbr02,2019,1,KCA,AL,CF,23,17,484,50,1,0,0,,,,,
phillbr02,2019,1,KCA,AL,LF,3,1,33,2,0,0,0,,,,,
phillbr02,2019,1,KCA,AL,RF,3,1,36,6,1,0,1,,,,,
pillake01,2019,1,TOR,AL,CF,4,4,117,11,0,0,0,,,,,
pillake01,2019,2,SFN,NL,CF,129,126,3393,285,5,4,1,,,,,
pillake01,2019,2,SFN,NL,RF,27,24,666,58,1,1,1,,,,,
pindech01,2019,1,OAK,AL,CF,5,1,60,6,0,0,0,,,,,
pindech01,2019,1,OAK,AL,LF,46,38,914,74,1,0,0,,,,,
pindech01,2019,1,OAK,AL,RF,34,22,642,48,3,1,1,,,,,
pireljo01,2019,1,SDN,NL,LF,1,1,27,1,0,0,0,,,,,
pireljo01,2019,2,PHI,NL,LF,3,3,57,4,0,0,0,,,,,
pireljo01,2019,2,PHI,NL,RF,3,0,26,0,0,0,0,,,,,
piscost01,2019,1,OAK,AL,RF,90,90,2385,168,2,0,0,,,,,
polangr01,2019,1,PIT,NL,RF,36,35,933,74,0,1,0,,,,,
polloaj01,2019,1,LAN,NL,CF,62,58,1530,91,3,1,1,,,,,
polloaj01,2019,1,LAN,NL,LF,18,18,435,25,0,1,0,,,,,
profaju01,2019,1,OAK,AL,LF,7,6,138,8,0,0,0,,,,,
puellce01,2019,1,LAA,AL,LF,12,12,297,25,0,0,0,,,,,
puellce01,2019,2,MIA,NL,CF,20,19,445,56,3,1,0,,,,,
puellce01,2019,2,MIA,NL,RF,10,7,196,18,0,0,0,,,,,
puigya01,2019,1,CIN,NL,RF,98,95,2449,160,5,3,1,,,,,
puigya01,2019,2,CLE,AL,RF,48,48,1223,84,3,3,1,,,,,
quinnro01,2019,1,PHI,NL,CF,34,23,706,58,4,1,1,,,,,
ramirha02,2019,1,MIA,NL,CF,27,19,487,59,0,0,0,,,,,
ramirha02,2019,1,MIA,NL,LF,61,47,1249,116,0,1,0,,,,,
ramirha02,2019,1,MIA,NL,RF,55,34,1022,77,0,0,0,,,,,
reddijo01,2019,1,HOU,AL,CF,9,5,129,11,0,0,0,,,,,
reddijo01,2019,1,HOU,AL,LF,29,15,452,18,2,0,0,,,,,
reddijo01,2019,1,HOU,AL,RF,119,106,2796,202,2,4,1,,,,,
reedmi02,2019,1,SFN,NL,LF,2,0,18,0,0,0,0,,,,,
reedmi02,2019,1,SFN,NL,RF,2,2,39,2,1,0,0,,,,,
renfrhu01,2019,1,SDN,NL,CF,4,1,45,11,0,0,0,,,,,
renfrhu01,2019,1,SDN,NL,LF,67,65,1435,96,5,1,2,,,,,
renfrhu01,2019,1,SDN,NL,RF,86,45,1514,114,8,1,1,,,,,
reyesfr01,2019,1,SDN,NL,RF,83,83,1934,160,3,5,1,,,,,
reyesfr01,2019,2,CLE,AL,RF,3,3,48,4,0,0,0,,,,,
reyespa01,2019,1,PIT,NL,CF,11,5,204,16,0,0,0,,,,,
reyespa01,2019,1,PIT,NL,LF,19,12,322,18,2,0,0,,,,,
reyespa01,2019,1,PIT,NL,RF,19,7,225,9,0,0,0,,,,,
reyesvi01,2019,1,DET,AL,CF,37,35,959,86,3,1,1,,,,,
reyesvi01,2019,1,DET,AL,LF,21,20,526,41,4,0,0,,,,,
reyesvi01,2019,1,DET,AL,RF,9,8,213,20,0,0,0,,,,,
reynobr01,2019,1,PIT,NL,CF,25,25,564,49,0,0,0,,,,,
reynobr01,2019,1,PIT,NL,LF,79,68,1878,130,4,3,0,,,,,
reynobr01,2019,1,PIT,NL,RF,31,29,723,58,0,1,0,,,,,
rickajo01,2019,1,BAL,AL,CF,16,14,347,37,0,1,0,,,,,
rickajo01,2019,1,BAL,AL,LF,6,5,132,15,0,1,0,,,,,
rickajo01,2019,1,BAL,AL,RF,23,14,396,31,0,0,0,,,,,
rickajo01,2019,2,SFN,NL,LF,20,12,322,25,0,0,0,,,,,
rickajo01,2019,2,SFN,NL,RF,2,0,6,0,0,0,0,,,,,
riddljt01,2019,1,MIA,NL,CF,31,26,706,60,3,0,1,,,,,
rileyau01,2019,1,ATL,NL,LF,58,58,1424,87,3,4,1,,,,,
rileyau01,2019,1,ATL,NL,RF,2,2,42,2,0,0,0,,,,,
riosed01,2019,1,LAN,NL,LF,1,0,3,0,0,0,0,,,,,
riverya01,2019,1,MIA,NL,CF,1,1,27,3,0,0,0,,,,,
riverya01,2019,1,MIA,NL,RF,3,1,41,3,1,0,0,,,,,
robindr01,2019,1,SLN,NL,CF,1,0,13,1,0,0,0,,,,,
robindr01,2019,1,SLN,NL,RF,1,0,3,1,0,0,0,,,,,
roblevi01,2019,1,WAS,NL,CF,141,135,3597,317,12,6,2,,,,,
roblevi01,2019,1,WAS,NL,RF,15,12,329,31,0,0,0,,,,,
rodriro03,2019,1,DET,AL,LF,1,1,24,1,0,0,0,,,,,
rodrise01,2019,1,PHI,NL,CF,2,0,36,4,0,0,0,,,,,
rodrise01,2019,1,PHI,NL,LF,8,6,124,9,1,0,0,,,,,
rodrise01,2019,1,PHI,NL,RF,4,0,30,1,0,0,0,,,,,
rojasjo01,2019,1,ARI,NL,LF,33,30,829,53,1,0,1,,,,,
rojasjo01,2019,1,ARI,NL,RF,6,5,146,9,1,0,0,,,,,
rondojo02,2019,1,CHA,AL,LF,2,1,36,1,0,0,0,,,,,
rosaram01,2019,1,NYN,NL,LF,1,0,9,1,0,0,0,,,,,
rosared01,2019,1,MIN,AL,CF,3,1,27,5,0,0,0,,,,,
rosared01,2019,1,MIN,AL,LF,124,118,3144,188,7,5,1,,,,,
rosared01,2019,1,MIN,AL,RF,11,10,267,15,1,0,0,,,,,
saladty01,2019,1,MIL,NL,LF,7,3,95,6,0,0,0,,,,,
sanchad01,2019,1,WAS,NL,LF,1,0,6,0,0,0,0,,,,,
santaan02,2019,1,BAL,AL,CF,24,20,468,63,0,0,0,,,,,
santaan02,2019,1,BAL,AL,LF,40,32,861,87,2,0,1,,,,,
santaan02,2019,1,BAL,AL,RF,50,37,1051,73,3,2,1,,,,,
santada01,2019,1,TEX,AL,CF,27,22,575,54,1,2,0,,,,,
santada01,2019,1,TEX,AL,LF,16,8,249,13,1,1,0,,,,,
santada01,2019,1,TEX,AL,RF,15,10,300,25,0,0,0,,,,,
santado01,2019,1,SEA,AL,LF,59,57,1531,101,2,9,0,,,,,
santado01,2019,1,SEA,AL,RF,42,41,1066,83,2,3,1,,,,,
schebsc01,2019,1,CIN,NL,CF,24,22,580,54,0,1,0,,,,,
schebsc01,2019,1,CIN,NL,LF,3,0,13,2,0,0,0,,,,,
schebsc01,2019,1,CIN,NL,RF,1,0,6,1,0,0,0,,,,,
schwaky01,2019,1,CHN,NL,LF,140,137,3470,214,7,6,0,,,,,
senzeni01,2019,1,CIN,NL,CF,96,93,2399,177,4,4,1,,,,,
shuckja01,2019,1,PIT,NL,CF,3,1,32,1,0,0,0,,,,,
shuckja01,2019,1,PIT,NL,LF,7,5,148,11,0,0,0,,,,,
shuckja01,2019,1,PIT,NL,RF,10,4,156,12,0,0,0,,,,,
sierrma01,2019,1,MIA,NL,CF,9,8,199,18,2,0,1,,,,,
sierrma01,2019,1,MIA,NL,RF,5,2,63,5,0,0,0,,,,,
slateau01,2019,1,SFN,NL,LF,2,2,48,2,0,0,0,,,,,
slateau01,2019,1,SFN,NL,RF,46,34,995,80,3,2,0,,,,,
smithdo02,2019,1,NYN,NL,LF,32,27,657,46,1,3,0,,,,,
smithdo02,2019,1,NYN,NL,RF,1,0,12,0,0,0,0,,,,,
smithdw02,2019,1,BAL,AL,LF,86,82,2087,153,3,5,1,,,,,
smithma05,2019,1,SEA,AL,CF,106,99,2653,246,1,4,1,,,,,
smithma05,2019,1,SEA,AL,LF,5,2,67,5,0,0,0,,,,,
smithma05,2019,1,SEA,AL,RF,28,23,616,61,1,1,1,,,,,
sogarer01,2019,1,TOR,AL,LF,1,1,24,0,0,0,0,,,,,
sogarer01,2019,1,TOR,AL,RF,6,5,147,15,0,0,0,,,,,
solarya01,2019,1,SFN,NL,LF,9,4,128,13,0,0,0,,,,,
solerjo01,2019,1,KCA,AL,RF,56,54,1342,97,3,3,0,,,,,
sotoju01,2019,1,WAS,NL,LF,150,150,3982,273,0,2,0,,,,,
spangco01,2019,1,MIL,NL,LF,3,3,84,6,1,0,0,,,,,
springe01,2019,1,HOU,AL,CF,75,67,1621,137,2,0,0,,,,,
springe01,2019,1,HOU,AL,RF,59,39,1124,83,3,2,1,,,,,
stantmi03,2019,1,NYA,AL,LF,10,10,207,9,0,0,0,,,,,
stantmi03,2019,1,NYA,AL,RF,3,3,78,6,0,1,0,,,,,
starlbu01,2019,1,KCA,AL,CF,36,34,851,90,5,0,1,,,,,
starlbu01,2019,1,KCA,AL,LF,6,2,78,3,0,0,0,,,,,
starlbu01,2019,1,KCA,AL,RF,23,13,401,30,0,1,0,,,,,
stevean01,2019,1,WAS,NL,LF,5,3,75,1,0,0,0,,,,,
stewach02,2019,1,DET,AL,LF,89,89,2300,133,2,5,1,,,,,
stewadj01,2019,1,BAL,AL,LF,11,9,215,9,1,1,0,,,,,
stewadj01,2019,1,BAL,AL,RF,26,24,612,41,2,1,1,,,,,
strawmy01,2019,1,HOU,AL,CF,11,8,228,17,0,0,0,,,,,
strawmy01,2019,1,HOU,AL,LF,8,3,105,10,0,0,0,,,,,
strawmy01,2019,1,HOU,AL,RF,2,1,30,2,0,0,0,,,,,
stubbga01,2019,1,HOU,AL,LF,7,0,54,5,0,0,0,,,,,
stubbga01,2019,1,HOU,AL,RF,1,0,3,0,0,0,0,,,,,
suzukic01,2019,1,SEA,AL,RF,2,2,30,3,0,0,0,,,,,
swihabl01,2019,1,BOS,AL,LF,1,0,18,0,0,0,0,,,,,
swihabl01,2019,2,ARI,NL,LF,10,5,183,6,2,0,0,,,,,
swihabl01,2019,2,ARI,NL,RF,9,6,176,14,1,0,0,,,,,
tapiara01,2019,1,COL,NL,CF,13,9,251,19,1,0,0,,,,,
tapiara01,2019,1,COL,NL,LF,91,78,2164,140,5,4,1,,,,,
tapiara01,2019,1,COL,NL,RF,6,4,122,5,0,0,0,,,,,
tauchmi01,2019,1,NYA,AL,CF,14,11,299,26,0,0,0,,,,,
tauchmi01,2019,1,NYA,AL,LF,59,55,1418,98,3,0,1,,,,,
tauchmi01,2019,1,NYA,AL,RF,19,11,366,32,0,1,0,,,,,
tayloch03,2019,1,LAN,NL,CF,20,11,332,31,0,0,0,,,,,
tayloch03,2019,1,LAN,NL,LF,56,29,849,59,1,0,0,,,,,
tayloch03,2019,1,LAN,NL,RF,3,3,48,2,0,1,0,,,,,
taylomi02,2019,1,WAS,NL,CF,25,16,475,29,2,1,1,,,,,
taylomi02,2019,1,WAS,NL,RF,7,3,93,3,0,0,0,,,,,
tayloty01,2019,1,MIL,NL,CF,3,0,24,1,0,0,0,,,,,
tayloty01,2019,1,MIL,NL,RF,8,0,47,6,0,0,0,,,,,
thameer01,2019,1,MIL,NL,RF,12,6,183,10,1,0,0,,,,,
thomala02,2019,1,SLN,NL,CF,19,4,204,19,1,0,1,,,,,
thomala02,2019,1,SLN,NL,LF,2,0,11,0,0,0,0,,,,,
thomala02,2019,1,SLN,NL,RF,5,0,30,3,0,0,0,,,,,
tilsoch01,2019,1,CHA,AL,CF,14,12,312,35,0,1,0,,,,,
tilsoch01,2019,1,CHA,AL,LF,19,2,88,5,0,0,0,,,,,
tilsoch01,2019,1,CHA,AL,RF,30,27,675,54,4,2,0,,,,,
torrero01,2019,1,MIN,AL,LF,1,0,3,0,0,0,0,,,,,
travisa01,2019,1,BOS,AL,LF,18,11,336,25,2,1,0,,,,,
travisa01,2019,1,BOS,AL,RF,1,0,6,1,0,0,0,,,,,
troutmi01,2019,1,LAA,AL,CF,122,121,3155,294,5,4,2,,,,,
tuckeky01,2019,1,HOU,AL,LF,11,7,198,12,0,0,0,,,,,
tuckeky01,2019,1,HOU,AL,RF,11,5,174,20,1,0,0,,,,,
uptonju01,2019,1,LAA,AL,LF,56,55,1383,86,2,4,0,,,,,
urenari01,2019,1,TOR,AL,LF,1,0,9,1,0,0,0,,,,,
urshegi01,2019,1,NYA,AL,LF,1,0,3,2,0,0,0,,,,,
vanmejo01,2019,1,CIN,NL,LF,47,32,811,57,1,3,0,,,,,
vanmejo01,2019,1,CIN,NL,RF,2,1,21,1,0,0,0,,,,,
vargail01,2019,1,ARI,NL,LF,1,0,12,1,0,0,0,,,,,
vargail01,2019,1,ARI,NL,RF,1,0,3,0,0,0,0,,,,,
velasvi01,2019,1,PHI,NL,LF,1,0,6,1,1,0,0,,,,,
velazan01,2019,1,TBA,AL,LF,1,0,3,0,0,0,0,,,,,
velazan01,2019,2,CLE,AL,CF,2,0,12,0,0,0,0,,,,,
verdual01,2019,1,LAN,NL,CF,61,52,1427,109,2,0,0,,,,,
verdual01,2019,1,LAN,NL,LF,22,14,385,19,3,1,0,,,,,
verdual01,2019,1,LAN,NL,RF,25,16,456,42,1,1,0,,,,,
vogtst01,2019,1,SFN,NL,LF,7,5,132,10,0,0,0,,,,,
vottojo01,2019,1,CIN,NL,LF,1,0,1,0,0,0,0,,,,,
wadela01,2019,1,MIN,AL,CF,14,9,216,14,2,0,1,,,,,
wadela01,2019,1,MIN,AL,LF,8,4,109,6,0,0,0,,,,,
wadela01,2019,1,MIN,AL,RF,6,1,78,3,0,0,0,,,,,
wadety01,2019,1,NYA,AL,CF,2,0,12,1,0,0,0,,,,,
wadety01,2019,1,NYA,AL,LF,14,9,252,14,1,0,0,,,,,
wadety01,2019,1,NYA,AL,RF,2,1,30,3,0,0,0,,,,,
wardta01,2019,1,LAA,AL,LF,9,7,180,15,0,0,0,,,,,
wendljo01,2019,1,TBA,AL,RF,1,0,3,0,0,0,0,,,,,
wilkest01,2019,1,BAL,AL,CF,72,58,1572,138,1,1,0,,,,,
wilkest01,2019,1,BAL,AL,LF,29,15,483,26,1,0,0,,,,,
wilkest01,2019,1,BAL,AL,RF,10,6,189,15,1,1,1,,,,,
willima07,2019,1,BAL,AL,CF,7,7,170,11,1,1,0,,,,,
willima07,2019,1,BAL,AL,LF,2,1,40,2,0,0,0,,,,,
willima07,2019,1,BAL,AL,RF,1,0,6,1,0,0,0,,,,,
willima08,2019,1,SFN,NL,LF,13,13,360,21,2,1,0,,,,,
willima08,2019,1,SFN,NL,RF,1,1,27,2,0,0,0,,,,,
willima08,2019,2,SEA,AL,LF,23,21,564,45,2,1,0,,,,,
willima08,2019,2,SEA,AL,RF,1,0,3,1,0,0,0,,,,,
willini01,2019,1,PHI,NL,LF,23,13,432,25,1,0,0,,,,,
willini01,2019,1,PHI,NL,RF,5,2,78,6,0,0,0,,,,,
winkeje01,2019,1,CIN,NL,CF,21,16,396,29,1,0,0,,,,,
winkeje01,2019,1,CIN,NL,LF,72,59,1461,95,4,3,1,,,,,
winkeje01,2019,1,CIN,NL,RF,18,11,303,21,1,0,1,,,,,
wongke01,2019,1,TBA,AL,RF,2,1,36,1,0,0,0,,,,,
yastrmi01,2019,1,SFN,NL,CF,7,2,90,7,0,0,0,,,,,
yastrmi01,2019,1,SFN,NL,LF,61,42,1203,88,0,3,0,,,,,
yastrmi01,2019,1,SFN,NL,RF,56,45,1170,94,2,1,0,,,,,
yelicch01,2019,1,MIL,NL,CF,1,0,3,1,0,0,0,,,,,
yelicch01,2019,1,MIL,NL,LF,6,3,93,6,0,0,0,,,,,
yelicch01,2019,1,MIL,NL,RF,124,122,3183,218,7,4,2,,,,,
zagunma01,2019,1,CHN,NL,LF,2,2,39,3,0,1,0,,,,,
zagunma01,2019,1,CHN,NL,RF,6,4,102,4,0,0,0,,,,,
zimmebr01,2019,1,CLE,AL,CF,2,2,39,5,0,0,0,,,,,
zimmebr01,2019,1,CLE,AL,RF,4,0,27,0,0,0,0,,,,,
zobribe01,2019,1,CHN,NL,LF,6,2,82,7,1,0,0,,,,,
zobribe01,2019,1,CHN,NL,RF,13,12,259,15,1,0,0,,,,,
